name,province,appleMapLink
อาคารอินทัชทาวเอร์ ชั้น G,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%B1%E0%B8%8A%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%20G&ll=13.78307400,100.54665900"
บจ.ประเสริฐรัตนศิริ,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%90%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4&ll=13.66397710,100.42809100"
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%88%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B2&ll=13.73324847,100.49012373"
สน. PTTRM สาขา กรุงเทพ- สุขาภิบาล 3 (ขาเข้า),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20PTTRM%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%20%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%A5%203%20%28%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%29&ll=13.78740250,100.69442800"
บิ๊กซี พระราม 4,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%B4%E0%B9%8A%E0%B8%81%E0%B8%8B%E0%B8%B5%20%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1%204&ll=13.71819900,100.56951200"
Park At Siam,กรุงเทพมหานคร,"https://maps.apple.com/?q=Park%20At%20Siam&ll=13.74377900,100.53270300"
สถานีขนส่งผู้โดยสารกรุงเทพฯ (จตุจักร),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%82%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%AF%20%28%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%29&ll=13.81230700,100.54887400"
สน.บจ.แสงอารี สเตชั่น (สาขา1),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B9%81%E0%B8%AA%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B5%20%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%20%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B21%29&ll=13.85044000,100.72129000"
ตลาด อ.ต.ก.,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%20%E0%B8%AD.%E0%B8%95.%E0%B8%81.&ll=13.79742500,100.54672300"
ด้านหน้าอาคารสิริรัตน์ ถ.พระราม 4,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C%20%E0%B8%96.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1%204&ll=13.71719200,100.57076300"
Big C พระราม 2,กรุงเทพมหานคร,"https://maps.apple.com/?q=Big%20C%20%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1%202&ll=13.66192600,100.44048300"
สน.PTTRM สาขา กรุงเทพ-ศรีนครินทร์ กม.10,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.PTTRM%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%20%E0%B8%81%E0%B8%A1.10&ll=13.67495000,100.64629000"
สน.บจก.เพชรธนวรรณ,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B8%98%E0%B8%99%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93&ll=13.78401000,100.40113000"
สน.พัฒนาการ,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=13.73158000,100.65009000"
จุดพักรถ ทางด่วนประชาชื่นขาออก (The Rest Area ประชาชื่น),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%88%E0%B8%B8%E0%B8%94%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%96%20%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%81%20%28The%20Rest%20Area%20%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%99%29&ll=13.84147000,100.53373700"
สน.สาขาการทางพิเศษ ทางด่วนดาวคะนอง,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%20%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B8%AD%E0%B8%87&ll=13.67568926,100.48170480"
The Season พหลโยธิน 1,กรุงเทพมหานคร,"https://maps.apple.com/?q=The%20Season%20%E0%B8%9E%E0%B8%AB%E0%B8%A5%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99%201&ll=13.76885400,100.54003800"
สน. สถานีบริการน้ำมันสวัสดิการกรมการสื่อสารทหาร,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%A3%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A3&ll=13.93500000,100.56900000"
บิ๊กซี Extra ลาดพร้าว 2,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%B4%E0%B9%8A%E0%B8%81%E0%B8%8B%E0%B8%B5%20Extra%20%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%202&ll=13.80993880,100.56911150"
แพลทตินั่ม แฟชั่นมอลล์ ชั้น1,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B9%81%E0%B8%9E%E0%B8%A5%E0%B8%97%E0%B8%95%E0%B8%B4%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%A1%20%E0%B9%81%E0%B8%9F%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%991&ll=13.75008900,100.53948400"
บจก.เพชรทองคำปิโตรเลียม,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B3%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.80333400,100.51210200"
บจก.สวนหลวง 103,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%20103&ll=13.84596006,100.60274690"
บจก.ประวีร์กิจ,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B9%8C%E0%B8%81%E0%B8%B4%E0%B8%88&ll=13.82054673,100.64320922"
สน.PTTRM สาขากรุงเทพ-พระราม 2 (กม.14),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.PTTRM%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1%202%20%28%E0%B8%81%E0%B8%A1.14%29&ll=13.61555300,100.38327200"
หจก.นิมิตรปิโตรเลียม,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.76954391,100.58822894"
ศูนย์การค้า เพียวเพลส รามคำแหง,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B9%89%E0%B8%B2%20%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%AA%20%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87&ll=13.77565300,100.67410300"
สน.สาขาเกษตร-นวมินทร์,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3-%E0%B8%99%E0%B8%A7%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C&ll=13.84027600,100.59939400"
สน.บจ.เจตน์ แอนด์ จิน เอเนอร์จี,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%95%E0%B8%99%E0%B9%8C%20%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%88%E0%B8%B4%E0%B8%99%20%E0%B9%80%E0%B8%AD%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%B5&ll=13.80966300,100.80709400"
Jen Plus Mall,กรุงเทพมหานคร,"https://maps.apple.com/?q=Jen%20Plus%20Mall&ll=13.74569200,100.35523000"
The Street รัชดา,กรุงเทพมหานคร,"https://maps.apple.com/?q=The%20Street%20%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2&ll=13.77033490,100.57237410"
สน.สินมาไพบูลย์,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%A1%E0%B8%B2%E0%B9%84%E0%B8%9E%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B8%A2%E0%B9%8C&ll=13.71850200,100.36438100"
Cafe Amazon อเวนิว เมจอร์รัชโยธิน,กรุงเทพมหานคร,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AD%E0%B9%80%E0%B8%A7%E0%B8%99%E0%B8%B4%E0%B8%A7%20%E0%B9%80%E0%B8%A1%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99&ll=13.82810900,100.56749700"
บจก.ที.เค.ที คอมเมอร์เชียล,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%97%E0%B8%B5.%E0%B9%80%E0%B8%84.%E0%B8%97%E0%B8%B5%20%E0%B8%84%E0%B8%AD%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%A5&ll=13.81798000,100.68443000"
สวนลุมไนท์บาซาร์ รัชดาภิเษก,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B9%84%E0%B8%99%E0%B8%97%E0%B9%8C%E0%B8%9A%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A3%E0%B9%8C%20%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81&ll=13.80218300,100.57447100"
สน.พหลโยธิน 53,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9E%E0%B8%AB%E0%B8%A5%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99%2053&ll=13.86677300,100.59074000"
สน.น้ำมันเชื้อเพลิงเพื่อสวัสดิการ 17 รามอินทรา,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%87%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%2017%20%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2&ll=13.86704800,100.60940700"
โรงพยาบาลนวมินทร์ 9,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%99%E0%B8%A7%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%209&ll=13.81209450,100.72347330"
ซอยโรงพยาบาลสินแพทย์,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C&ll=13.83445900,100.66606800"
สวัสดิการกองร้อยลาดตระเวนระยะไกล,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%95%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%A7%E0%B8%99%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B0%E0%B9%84%E0%B8%81%E0%B8%A5&ll=13.89059800,100.56838100"
คอนโดลุมพินีเพลส  สะพานควาย,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%AA%20%20%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2&ll=13.79046300,100.54474800"
คอนโดลุมพินี พาร์ค เพชรเกษม 98,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5%20%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%20%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1%2098&ll=13.70861258,100.38466573"
บจก.ศรบุษ,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A8%E0%B8%A3%E0%B8%9A%E0%B8%B8%E0%B8%A9&ll=13.75019535,100.64503529"
ท่าอากาศยานดอนเมือง อาคาร2 ชั้น1,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%20%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A32%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%991&ll=13.91898400,100.60174100"
ท่าอากาศยานดอนเมือง อาคาร2 ชั้น4,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%20%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A32%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%994&ll=13.91898400,100.60174100"
ซี เรสซิเดนท์ สวีท อพาร์ทเมนท์ ถนนรองเมือง,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%8B%E0%B8%B5%20%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%99%E0%B8%97%E0%B9%8C%20%E0%B8%AA%E0%B8%A7%E0%B8%B5%E0%B8%97%20%E0%B8%AD%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%97%E0%B9%8C%20%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87&ll=13.74518000,100.52231400"
อาคารตรงข้ามโรงเรียนอัสสัมชัญธนบุรี,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%A3%E0%B8%87%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AD%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%B1%E0%B8%A1%E0%B8%8A%E0%B8%B1%E0%B8%8D%E0%B8%98%E0%B8%99%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5&ll=13.73151646,100.37020326"
บจก.ชัยพัฒนาบริการ,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=13.70071400,100.44350600"
สน.หจก.ศรีเจริญภัณฑ์,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C&ll=13.82566980,100.55870420"
อาคาร All Seasons Place (CRC),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%20All%20Seasons%20Place%20%28CRC%29&ll=13.73941000,100.54772800"
โรงพยาบาลกรุงเทพ (ซอยศูนย์วิจัย 7),กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%20%28%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%88%E0%B8%B1%E0%B8%A2%207%29&ll=13.74955070,100.58411910"
บจก. เกษตรนวมินทร์ปิโตรเลียม,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%20%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3%E0%B8%99%E0%B8%A7%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.83656400,100.60345900"
อาคารไทยซัมมิท,กรุงเทพมหานคร,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%8B%E0%B8%B1%E0%B8%A1%E0%B8%A1%E0%B8%B4%E0%B8%97&ll=13.74833560,100.56728560"
Cafe Amazon บจ.ปิโตรเลียมน้ำมัน (รามอินทรา),กรุงเทพมหานคร,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%9A%E0%B8%88.%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%20%28%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%29&ll=13.85947900,100.62226400"
LDC Dental สาขาศาลายา,กรุงเทพมหานคร,"https://maps.apple.com/?q=LDC%20Dental%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%B2&ll=13.78774413,100.33875978"
